id,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj
MLT1A1-int,119.525041148471,135.679073043977,103.371009252966,0.761878799241652,-0.392366584885868,0.656129867522645,1
LTR41,570.539116050364,533.977105054214,607.101127046514,1.13694224209271,0.185158965608408,0.656641051835312,1
MER4A,464.461876632268,434.417552103161,494.506201161375,1.13832003050361,0.186906218023835,0.656850709507666,1
LTR14A,13.2051467552511,7.73296810885816,18.677325401644,2.41528545556124,1.27219370706743,0.656923285775717,1
Tigger17b,8.57923024661579,6.13975787389137,11.0187026193402,1.79464774436725,0.843700697905686,0.656981047692379,1
MER110,75.0605890905842,85.9261077924015,64.195070388767,0.747096220672104,-0.420634031060581,0.657618761208452,1
MER44D,245.769763362541,265.396177805472,226.143348919609,0.852097233613387,-0.230910027760329,0.659044011021275,1
ERVL47-int,23.2703658807156,27.0309515465329,19.5097802148983,0.721757063613275,-0.470414773146609,0.659289516852009,1
Helitron3Na_Mam,207.004441364351,215.101974994882,198.906907733819,0.924709816070038,-0.112927391526298,0.66034018782164,1
Charlie21a,575.330250560702,537.723356357529,612.937144763876,1.13987450520252,0.188874999225076,0.661350416436492,1
Eulor2A,2.23263922686959,4.46527845373918,0,0,-Inf,0.66170461594498,1
MER39B,387.890468137913,434.946394145932,340.834542129894,0.783624250522096,-0.351766050055458,0.661788595868756,1
LTR57-int,34.6683186300432,25.4484658011466,43.8881714589399,1.72459007163262,0.78625347962756,0.663022112743884,1
AluSq10,262.864888380662,280.011050944471,245.718725816852,0.877532243774125,-0.18847595855461,0.663941936082316,1
L1MD2,3218.19220741753,3123.08677166058,3313.29764317449,1.06090476679672,0.0852951570665296,0.664345920989895,1
LTR62,33.7930551252497,44.1713671844014,23.4147430660979,0.530088710370879,-0.915694279923511,0.664489102281362,1
MER72,155.958096464271,170.902961073197,141.013231855345,0.82510701376876,-0.277346850412264,0.664574348775111,1
LTR8,940.716789686067,889.247736230768,992.185843141365,1.11575863813488,0.158024975889442,0.665156846628259,1
LTR35A,4.39712581160779,1.90756248612795,6.88668913708763,3.61020369564224,1.85208023943997,0.665162853636423,1
